I0,I1,I2,I3,I4,I5,I6,I7,I8
-0.000,0.000,0.001,-0.009,0.093,1.009,0.510,5.095,-0.086
-0.000,0.002,-0.001,-0.009,0.093,1.009,0.510,5.095,-0.085
-0.000,-0.001,0.001,-0.010,0.092,1.009,0.510,5.095,-0.085
-0.000,0.000,0.001,-0.010,0.092,1.009,0.511,5.094,-0.085
0.001,0.000,-0.001,-0.010,0.093,1.009,0.512,5.094,-0.085
0.001,0.002,0.001,-0.010,0.093,1.009,0.513,5.095,-0.084
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.513,5.095,-0.085
-0.003,0.000,0.001,-0.010,0.093,1.009,0.513,5.095,-0.085
0.001,-0.001,0.001,-0.010,0.093,1.009,0.514,5.094,-0.084
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.514,5.095,-0.084
0.001,-0.001,0.001,-0.010,0.093,1.009,0.515,5.096,-0.084
-0.003,0.000,0.001,-0.009,0.093,1.010,0.514,5.095,-0.084
0.002,-0.001,0.001,-0.009,0.093,1.010,0.513,5.094,-0.084
-0.000,0.000,0.001,-0.010,0.093,1.009,0.513,5.094,-0.084
-0.000,0.000,0.001,-0.010,0.093,1.009,0.513,5.093,-0.083
-0.000,-0.001,0.001,-0.010,0.093,1.008,0.513,5.093,-0.083
-0.002,-0.001,-0.001,-0.010,0.093,1.008,0.512,5.093,-0.083
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.093,-0.083
-0.002,-0.001,-0.001,-0.010,0.093,1.009,0.513,5.093,-0.083
0.001,-0.001,0.001,-0.010,0.093,1.009,0.513,5.093,-0.083
0.001,0.002,0.001,-0.010,0.093,1.009,0.513,5.094,-0.083
0.001,0.000,-0.001,-0.010,0.093,1.009,0.512,5.094,-0.083
0.001,0.000,-0.001,-0.010,0.092,1.009,0.512,5.094,-0.083
-0.000,0.000,-0.001,-0.010,0.092,1.009,0.512,5.094,-0.084
0.002,0.000,-0.001,-0.009,0.093,1.009,0.512,5.093,-0.084
-0.002,0.000,-0.001,-0.009,0.093,1.009,0.512,5.093,-0.084
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.511,5.093,-0.084
-0.002,0.000,-0.002,-0.010,0.093,1.010,0.511,5.093,-0.085
-0.002,0.002,-0.001,-0.010,0.093,1.009,0.512,5.092,-0.085
0.001,0.002,-0.001,-0.010,0.093,1.009,0.512,5.092,-0.085
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.513,5.093,-0.086
-0.002,0.002,0.001,-0.010,0.093,1.009,0.514,5.092,-0.086
0.003,-0.001,-0.002,-0.010,0.093,1.009,0.514,5.094,-0.086
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.514,5.094,-0.087
-0.003,-0.001,0.001,-0.010,0.093,1.009,0.514,5.094,-0.087
0.001,0.000,-0.001,-0.010,0.094,1.010,0.515,5.094,-0.087
-0.000,0.000,0.001,-0.010,0.094,1.010,0.515,5.095,-0.086
0.001,0.002,0.001,-0.010,0.093,1.009,0.516,5.095,-0.086
0.002,0.002,0.001,-0.010,0.093,1.009,0.517,5.097,-0.087
0.003,0.000,0.001,-0.010,0.093,1.008,0.516,5.098,-0.086
-0.000,-0.001,-0.001,-0.010,0.093,1.010,0.516,5.098,-0.086
0.001,-0.001,-0.002,-0.010,0.093,1.010,0.516,5.098,-0.087
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.517,5.097,-0.087
0.001,0.000,0.001,-0.010,0.093,1.009,0.517,5.097,-0.087
0.002,0.002,0.003,-0.010,0.093,1.010,0.517,5.097,-0.087
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.517,5.098,-0.086
0.001,0.003,0.001,-0.010,0.093,1.009,0.518,5.098,-0.085
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.519,5.099,-0.085
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.518,5.099,-0.085
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.518,5.099,-0.085
0.002,0.000,0.001,-0.010,0.093,1.009,0.519,5.099,-0.085
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.519,5.099,-0.085
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.520,5.098,-0.085
0.001,0.003,-0.001,-0.010,0.093,1.010,0.520,5.098,-0.086
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.520,5.098,-0.085
0.001,-0.001,-0.001,-0.010,0.092,1.009,0.520,5.097,-0.085
0.001,-0.001,0.001,-0.010,0.092,1.009,0.521,5.097,-0.085
-0.002,0.000,0.001,-0.009,0.094,1.009,0.520,5.097,-0.085
-0.002,0.002,-0.001,-0.009,0.094,1.009,0.519,5.097,-0.085
-0.000,0.000,0.001,-0.010,0.094,1.009,0.520,5.097,-0.085
0.001,0.000,-0.001,-0.010,0.092,1.009,0.521,5.097,-0.085
-0.000,-0.002,-0.001,-0.010,0.092,1.009,0.521,5.097,-0.085
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.522,5.095,-0.086
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.521,5.094,-0.086
0.001,0.000,-0.001,-0.010,0.093,1.010,0.521,5.094,-0.086
0.002,0.000,-0.001,-0.010,0.093,1.010,0.521,5.094,-0.086
0.001,0.000,0.002,-0.010,0.093,1.009,0.521,5.094,-0.086
0.003,-0.001,-0.001,-0.010,0.093,1.009,0.522,5.095,-0.085
-0.000,0.000,-0.001,-0.010,0.093,1.010,0.522,5.095,-0.086
0.001,-0.002,-0.001,-0.010,0.093,1.010,0.521,5.094,-0.086
0.002,0.000,0.001,-0.010,0.093,1.009,0.522,5.096,-0.086
0.002,0.000,0.001,-0.010,0.093,1.009,0.522,5.097,-0.085
-0.002,0.000,0.001,-0.010,0.093,1.009,0.522,5.096,-0.085
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.522,5.096,-0.085
0.002,0.000,0.001,-0.010,0.093,1.009,0.521,5.097,-0.086
-0.000,0.000,-0.001,-0.009,0.093,1.010,0.521,5.097,-0.086
0.002,-0.001,0.001,-0.009,0.093,1.010,0.520,5.098,-0.086
0.001,0.000,-0.001,-0.010,0.093,1.009,0.520,5.098,-0.086
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.521,5.098,-0.086
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.522,5.097,-0.087
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.522,5.097,-0.087
-0.000,-0.001,-0.002,-0.009,0.093,1.010,0.520,5.096,-0.088
0.001,-0.001,-0.002,-0.010,0.093,1.009,0.520,5.096,-0.088
0.002,-0.001,-0.001,-0.010,0.093,1.009,0.519,5.095,-0.089
-0.000,0.000,0.001,-0.010,0.093,1.009,0.519,5.095,-0.089
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.520,5.094,-0.089
0.001,0.002,-0.002,-0.010,0.093,1.009,0.521,5.094,-0.090
-0.000,0.000,0.001,-0.010,0.093,1.009,0.521,5.093,-0.090
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.521,5.093,-0.090
0.001,-0.001,-0.002,-0.010,0.093,1.009,0.521,5.093,-0.090
0.001,0.000,0.001,-0.010,0.093,1.009,0.521,5.094,-0.090
-0.002,-0.001,-0.001,-0.010,0.093,1.009,0.521,5.094,-0.091
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.520,5.094,-0.091
-0.000,0.000,-0.001,-0.010,0.093,1.008,0.520,5.094,-0.090
0.001,0.000,-0.001,-0.010,0.093,1.008,0.520,5.094,-0.090
0.001,0.000,0.001,-0.010,0.093,1.009,0.520,5.095,-0.090
-0.000,0.002,0.001,-0.010,0.093,1.009,0.521,5.094,-0.090
0.001,0.000,0.001,-0.010,0.093,1.010,0.521,5.094,-0.090
-0.000,-0.002,-0.001,-0.010,0.093,1.010,0.521,5.095,-0.090
0.001,0.000,-0.002,-0.010,0.094,1.009,0.521,5.095,-0.090
0.002,0.000,-0.001,-0.010,0.094,1.009,0.521,5.096,-0.091
0.001,-0.001,0.001,-0.010,0.093,1.009,0.521,5.097,-0.091
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.521,5.097,-0.091
0.002,0.000,0.001,-0.010,0.093,1.009,0.521,5.098,-0.091
-0.000,-0.002,0.001,-0.009,0.093,1.009,0.521,5.099,-0.090
0.001,-0.001,-0.001,-0.009,0.093,1.009,0.519,5.099,-0.091
-0.002,-0.001,-0.001,-0.010,0.093,1.009,0.518,5.099,-0.091
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.518,5.098,-0.091
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.518,5.097,-0.091
0.001,-0.001,0.001,-0.010,0.093,1.009,0.518,5.098,-0.091
-0.000,0.002,0.002,-0.010,0.093,1.009,0.518,5.098,-0.091
-0.000,0.000,0.001,-0.010,0.093,1.009,0.519,5.098,-0.090
-0.000,0.000,0.001,-0.010,0.093,1.009,0.520,5.098,-0.090
0.001,-0.001,0.001,-0.010,0.093,1.009,0.520,5.097,-0.089
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.519,5.097,-0.089
-0.002,-0.001,-0.001,-0.010,0.094,1.009,0.519,5.097,-0.089
0.001,0.000,0.001,-0.010,0.094,1.009,0.519,5.097,-0.089
0.001,0.000,0.001,-0.010,0.093,1.009,0.520,5.098,-0.088
0.001,0.002,0.001,-0.010,0.093,1.009,0.520,5.098,-0.088
0.001,0.000,-0.001,-0.010,0.093,1.008,0.520,5.098,-0.088
0.001,0.002,-0.001,-0.010,0.093,1.008,0.520,5.098,-0.088
-0.000,-0.002,0.001,-0.010,0.093,1.009,0.520,5.099,-0.088
0.003,0.000,0.001,-0.010,0.093,1.009,0.520,5.099,-0.088
-0.002,0.002,0.001,-0.010,0.093,1.008,0.520,5.098,-0.088
0.002,-0.002,0.001,-0.010,0.093,1.008,0.520,5.099,-0.088
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.520,5.098,-0.088
-0.002,0.000,-0.001,-0.010,0.092,1.010,0.521,5.097,-0.089
-0.000,0.000,0.001,-0.010,0.092,1.010,0.520,5.095,-0.089
0.001,0.000,-0.001,-0.010,0.093,1.010,0.520,5.094,-0.089
-0.000,0.002,0.001,-0.010,0.093,1.010,0.520,5.094,-0.089
-0.000,-0.001,0.001,-0.010,0.092,1.009,0.520,5.093,-0.089
0.001,0.000,0.001,-0.010,0.092,1.009,0.520,5.092,-0.088
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.520,5.091,-0.088
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.520,5.092,-0.089
-0.000,-0.002,-0.001,-0.010,0.093,1.009,0.521,5.092,-0.089
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.521,5.092,-0.090
0.001,-0.001,0.001,-0.010,0.093,1.010,0.520,5.093,-0.089
-0.000,0.002,-0.001,-0.010,0.093,1.010,0.520,5.092,-0.090
-0.000,0.003,-0.001,-0.010,0.093,1.010,0.521,5.092,-0.090
-0.000,0.000,0.001,-0.009,0.093,1.010,0.521,5.091,-0.090
-0.000,0.002,0.001,-0.009,0.093,1.010,0.521,5.091,-0.089
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.521,5.090,-0.090
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.521,5.089,-0.090
0.001,-0.001,0.001,-0.010,0.093,1.009,0.521,5.089,-0.090
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.521,5.090,-0.090
-0.000,0.000,0.001,-0.010,0.093,1.010,0.522,5.089,-0.090
0.001,0.000,0.001,-0.010,0.093,1.010,0.522,5.089,-0.089
-0.000,0.000,-0.001,-0.010,0.092,1.009,0.523,5.088,-0.089
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.524,5.087,-0.090
0.001,0.000,0.001,-0.010,0.093,1.009,0.524,5.087,-0.090
0.001,0.000,-0.001,-0.010,0.093,1.010,0.524,5.087,-0.090
0.001,0.000,0.002,-0.010,0.093,1.010,0.524,5.087,-0.090
0.002,0.000,0.001,-0.010,0.093,1.009,0.524,5.087,-0.089
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.523,5.087,-0.089
0.001,0.000,-0.001,-0.010,0.093,1.009,0.524,5.087,-0.089
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.524,5.087,-0.089
0.001,0.000,0.001,-0.009,0.093,1.009,0.524,5.088,-0.089
0.001,-0.001,-0.001,-0.009,0.093,1.009,0.522,5.089,-0.089
0.001,0.000,0.001,-0.010,0.093,1.009,0.522,5.089,-0.089
-0.002,0.000,-0.001,-0.010,0.094,1.009,0.523,5.089,-0.088
-0.002,-0.001,-0.001,-0.010,0.094,1.009,0.523,5.089,-0.089
0.002,-0.002,0.001,-0.010,0.093,1.009,0.522,5.090,-0.089
0.001,-0.001,0.001,-0.010,0.093,1.009,0.522,5.090,-0.089
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.522,5.089,-0.088
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.522,5.089,-0.088
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.521,5.089,-0.088
-0.002,-0.001,-0.001,-0.009,0.093,1.009,0.519,5.088,-0.089
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.519,5.088,-0.089
0.001,0.002,-0.001,-0.010,0.093,1.009,0.520,5.088,-0.089
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.520,5.088,-0.090
0.001,-0.001,-0.002,-0.010,0.093,1.008,0.520,5.089,-0.091
-0.000,-0.001,-0.001,-0.010,0.093,1.008,0.519,5.089,-0.091
0.001,0.000,0.001,-0.009,0.094,1.009,0.519,5.089,-0.091
0.001,-0.001,0.001,-0.009,0.094,1.009,0.518,5.090,-0.091
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.517,5.090,-0.090
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.517,5.091,-0.091
-0.000,0.000,-0.001,-0.010,0.093,1.010,0.517,5.091,-0.091
0.001,0.000,-0.001,-0.010,0.093,1.010,0.516,5.091,-0.091
0.001,-0.002,0.001,-0.010,0.093,1.010,0.516,5.091,-0.091
-0.000,0.002,-0.001,-0.010,0.093,1.010,0.516,5.090,-0.091
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.517,5.090,-0.091
0.001,0.000,0.001,-0.010,0.093,1.009,0.517,5.090,-0.091
0.001,0.000,-0.002,-0.010,0.093,1.009,0.517,5.090,-0.091
-0.002,-0.001,0.001,-0.010,0.094,1.009,0.517,5.091,-0.091
0.001,-0.001,-0.001,-0.010,0.094,1.009,0.517,5.091,-0.091
-0.002,0.000,0.001,-0.010,0.093,1.009,0.517,5.091,-0.091
0.001,-0.001,0.001,-0.010,0.093,1.009,0.517,5.091,-0.091
0.001,-0.001,0.001,-0.010,0.094,1.009,0.517,5.092,-0.091
-0.000,0.000,0.001,-0.010,0.094,1.009,0.517,5.093,-0.090
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.517,5.093,-0.091
0.001,0.000,0.001,-0.010,0.093,1.009,0.517,5.094,-0.090
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.517,5.093,-0.090
-0.000,0.000,-0.002,-0.009,0.093,1.009,0.517,5.092,-0.090
-0.000,-0.001,-0.001,-0.009,0.093,1.009,0.516,5.092,-0.091
0.001,0.000,0.001,-0.010,0.093,1.009,0.515,5.092,-0.091
0.001,-0.002,-0.001,-0.010,0.093,1.009,0.515,5.092,-0.091
-0.002,0.000,0.001,-0.010,0.094,1.010,0.515,5.092,-0.091
-0.002,0.000,0.001,-0.010,0.094,1.010,0.515,5.092,-0.090
0.001,-0.002,0.001,-0.010,0.093,1.010,0.514,5.092,-0.090
-0.003,-0.001,0.001,-0.010,0.093,1.010,0.513,5.090,-0.090
0.001,-0.001,0.001,-0.010,0.093,1.009,0.513,5.091,-0.090
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.092,-0.091
0.001,-0.001,-0.001,-0.009,0.093,1.009,0.512,5.093,-0.090
0.002,0.000,-0.001,-0.010,0.093,1.009,0.511,5.093,-0.090
-0.000,-0.001,-0.002,-0.010,0.093,1.009,0.510,5.094,-0.091
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.511,5.094,-0.091
0.001,0.000,0.001,-0.010,0.093,1.009,0.511,5.095,-0.091
0.001,0.000,-0.001,-0.010,0.093,1.009,0.511,5.095,-0.091
0.002,-0.001,-0.001,-0.010,0.093,1.009,0.511,5.096,-0.092
0.001,0.000,0.001,-0.010,0.093,1.009,0.511,5.096,-0.092
-0.002,0.002,-0.001,-0.010,0.093,1.009,0.512,5.095,-0.092
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.094,-0.091
-0.002,0.000,0.001,-0.010,0.093,1.009,0.512,5.092,-0.091
0.001,0.000,0.002,-0.010,0.094,1.009,0.511,5.094,-0.091
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.094,-0.091
-0.000,-0.002,0.001,-0.010,0.093,1.009,0.511,5.093,-0.091
0.001,0.000,-0.001,-0.010,0.093,1.009,0.512,5.093,-0.091
-0.000,-0.002,-0.001,-0.010,0.093,1.009,0.512,5.093,-0.091
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.514,5.092,-0.091
-0.002,-0.002,0.001,-0.010,0.093,1.009,0.515,5.091,-0.091
0.001,-0.001,0.001,-0.010,0.093,1.009,0.515,5.090,-0.091
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.514,5.090,-0.091
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.513,5.090,-0.091
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.512,5.089,-0.091
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.512,5.089,-0.092
-0.000,-0.002,-0.001,-0.009,0.093,1.010,0.511,5.089,-0.092
0.001,0.000,0.001,-0.009,0.093,1.010,0.510,5.089,-0.092
0.001,-0.001,0.001,-0.010,0.093,1.009,0.510,5.089,-0.092
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.510,5.090,-0.092
0.001,0.000,0.001,-0.009,0.093,1.009,0.509,5.090,-0.091
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.509,5.089,-0.091
0.001,0.000,0.001,-0.009,0.093,1.009,0.509,5.089,-0.091
-0.000,0.002,-0.001,-0.009,0.093,1.009,0.509,5.089,-0.091
-0.000,-0.002,-0.001,-0.009,0.093,1.009,0.508,5.089,-0.091
-0.000,0.000,0.001,-0.009,0.093,1.009,0.507,5.090,-0.091
-0.000,0.000,0.001,-0.010,0.093,1.008,0.508,5.089,-0.090
-0.000,0.000,0.001,-0.010,0.093,1.009,0.509,5.090,-0.089
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.509,5.090,-0.090
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.510,5.090,-0.090
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.510,5.090,-0.090
0.002,-0.001,0.001,-0.010,0.094,1.009,0.511,5.091,-0.090
0.001,0.000,-0.001,-0.010,0.094,1.009,0.512,5.092,-0.089
0.001,0.002,0.001,-0.010,0.093,1.009,0.513,5.093,-0.090
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.513,5.092,-0.089
0.001,0.002,0.002,-0.009,0.093,1.009,0.513,5.093,-0.088
0.001,0.000,0.001,-0.010,0.094,1.009,0.513,5.093,-0.088
-0.000,-0.001,-0.001,-0.010,0.094,1.009,0.513,5.093,-0.088
-0.000,-0.001,-0.001,-0.010,0.094,1.010,0.513,5.094,-0.087
-0.002,0.000,-0.002,-0.010,0.094,1.010,0.514,5.094,-0.088
0.002,0.002,-0.001,-0.010,0.093,1.009,0.515,5.095,-0.089
-0.000,0.000,0.001,-0.010,0.093,1.009,0.514,5.095,-0.088
0.002,0.000,0.001,-0.010,0.093,1.009,0.514,5.096,-0.088
0.001,0.000,0.001,-0.010,0.093,1.009,0.514,5.096,-0.088
-0.000,0.000,0.001,-0.009,0.093,1.009,0.513,5.096,-0.088
-0.002,-0.002,0.001,-0.009,0.093,1.009,0.512,5.095,-0.088
0.003,0.002,-0.001,-0.010,0.094,1.008,0.513,5.097,-0.087
-0.002,0.002,0.001,-0.010,0.094,1.009,0.514,5.098,-0.088
-0.000,0.000,0.001,-0.010,0.094,1.009,0.516,5.098,-0.088
-0.000,0.000,0.001,-0.010,0.093,1.009,0.516,5.098,-0.087
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.517,5.098,-0.087
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.518,5.097,-0.087
0.001,0.002,-0.001,-0.010,0.093,1.009,0.518,5.097,-0.088
-0.002,0.000,0.001,-0.010,0.094,1.010,0.518,5.097,-0.087
0.001,0.000,-0.001,-0.010,0.094,1.010,0.518,5.096,-0.087
0.001,-0.001,0.001,-0.010,0.094,1.009,0.518,5.098,-0.086
0.001,0.002,0.001,-0.010,0.094,1.009,0.519,5.098,-0.086
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.518,5.098,-0.087
-0.000,0.000,-0.001,-0.010,0.093,1.010,0.518,5.097,-0.087
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.518,5.096,-0.087
-0.000,0.000,0.001,-0.010,0.093,1.010,0.518,5.094,-0.087
-0.000,-0.001,-0.001,-0.010,0.093,1.010,0.517,5.094,-0.087
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.518,5.092,-0.086
0.002,-0.001,0.001,-0.010,0.093,1.009,0.518,5.093,-0.086
0.001,-0.002,0.001,-0.010,0.093,1.009,0.517,5.093,-0.086
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.516,5.092,-0.086
0.001,0.000,-0.001,-0.010,0.093,1.009,0.517,5.092,-0.087
0.001,0.002,0.001,-0.010,0.093,1.009,0.518,5.093,-0.086
0.001,-0.001,-0.001,-0.009,0.093,1.009,0.517,5.094,-0.087
0.001,0.000,-0.001,-0.010,0.093,1.009,0.516,5.094,-0.087
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.516,5.095,-0.087
0.002,0.000,0.001,-0.009,0.093,1.010,0.515,5.095,-0.087
-0.000,0.002,0.001,-0.009,0.093,1.010,0.514,5.095,-0.087
-0.000,-0.002,-0.002,-0.009,0.093,1.010,0.513,5.094,-0.087
0.001,0.002,0.001,-0.009,0.093,1.010,0.513,5.094,-0.087
-0.000,0.000,0.001,-0.010,0.093,1.009,0.512,5.094,-0.087
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.094,-0.087
0.001,-0.001,0.001,-0.010,0.093,1.009,0.512,5.093,-0.087
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.512,5.093,-0.087
-0.000,0.000,0.001,-0.009,0.093,1.009,0.512,5.092,-0.087
0.002,0.002,-0.001,-0.009,0.093,1.009,0.512,5.092,-0.087
0.001,-0.002,0.001,-0.009,0.093,1.009,0.512,5.093,-0.087
0.001,0.002,0.001,-0.010,0.093,1.009,0.511,5.093,-0.087
-0.000,0.000,0.001,-0.010,0.093,1.009,0.511,5.093,-0.086
0.001,-0.001,0.001,-0.010,0.093,1.009,0.511,5.093,-0.086
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.511,5.093,-0.087
-0.000,0.000,-0.001,-0.011,0.093,1.009,0.512,5.093,-0.087
0.001,-0.001,-0.001,-0.011,0.093,1.009,0.513,5.093,-0.087
-0.000,0.002,-0.002,-0.010,0.093,1.009,0.514,5.093,-0.087
0.001,0.000,0.001,-0.010,0.093,1.009,0.514,5.093,-0.087
0.001,0.000,0.001,-0.010,0.093,1.009,0.514,5.092,-0.087
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.514,5.091,-0.087
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.513,5.090,-0.088
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.514,5.090,-0.088
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.514,5.089,-0.088
0.001,0.000,0.001,-0.009,0.093,1.009,0.514,5.090,-0.087
0.001,0.000,-0.001,-0.009,0.093,1.009,0.514,5.090,-0.087
0.001,-0.001,0.001,-0.009,0.093,1.009,0.513,5.091,-0.087
0.001,0.000,0.001,-0.009,0.093,1.009,0.512,5.091,-0.087
-0.000,-0.001,0.001,-0.010,0.093,1.010,0.512,5.091,-0.086
-0.000,0.000,-0.001,-0.010,0.093,1.010,0.513,5.091,-0.086
0.001,0.000,-0.001,-0.010,0.093,1.008,0.514,5.091,-0.087
-0.002,0.000,-0.001,-0.009,0.094,1.009,0.513,5.091,-0.087
-0.000,0.000,0.001,-0.009,0.094,1.009,0.512,5.090,-0.086
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.091,-0.087
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.091,-0.087
-0.000,0.000,-0.001,-0.009,0.093,1.008,0.512,5.091,-0.087
0.001,-0.001,0.001,-0.009,0.093,1.008,0.511,5.091,-0.087
-0.000,-0.001,-0.001,-0.010,0.094,1.010,0.511,5.091,-0.087
0.001,0.000,0.001,-0.010,0.094,1.010,0.511,5.093,-0.087
-0.002,0.000,0.001,-0.010,0.093,1.009,0.510,5.092,-0.087
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.510,5.093,-0.086
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.510,5.092,-0.086
-0.002,0.002,0.001,-0.010,0.093,1.009,0.512,5.092,-0.087
0.001,-0.001,0.001,-0.010,0.093,1.009,0.512,5.092,-0.086
0.001,0.000,0.001,-0.010,0.093,1.009,0.512,5.092,-0.086
-0.003,-0.001,0.001,-0.010,0.093,1.009,0.512,5.091,-0.086
0.001,-0.001,0.001,-0.010,0.093,1.009,0.512,5.091,-0.086
-0.002,-0.001,-0.001,-0.010,0.093,1.009,0.512,5.091,-0.085
-0.000,-0.001,-0.002,-0.010,0.093,1.009,0.512,5.090,-0.086
0.001,0.000,-0.001,-0.010,0.093,1.009,0.512,5.090,-0.087
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.513,5.090,-0.087
0.001,0.000,-0.001,-0.010,0.093,1.009,0.513,5.089,-0.088
0.002,0.000,-0.001,-0.010,0.093,1.009,0.513,5.091,-0.088
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.514,5.091,-0.088
0.002,0.000,0.001,-0.010,0.093,1.009,0.514,5.091,-0.088
-0.000,0.000,0.001,-0.009,0.093,1.009,0.515,5.091,-0.088
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.514,5.091,-0.088
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.513,5.090,-0.087
0.002,0.000,-0.001,-0.009,0.093,1.009,0.511,5.090,-0.087
-0.000,-0.002,0.001,-0.010,0.093,1.010,0.512,5.090,-0.087
-0.000,0.000,0.001,-0.010,0.093,1.010,0.512,5.090,-0.087
0.001,0.002,-0.001,-0.010,0.094,1.010,0.513,5.091,-0.087
0.001,-0.001,0.001,-0.010,0.094,1.010,0.513,5.091,-0.087
0.001,-0.001,0.001,-0.010,0.093,1.009,0.513,5.091,-0.087
0.002,-0.001,0.001,-0.009,0.093,1.009,0.512,5.091,-0.087
0.001,0.000,-0.001,-0.009,0.093,1.009,0.512,5.092,-0.087
0.001,0.000,-0.001,-0.010,0.094,1.010,0.512,5.092,-0.087
0.001,0.000,0.002,-0.010,0.094,1.010,0.511,5.093,-0.087
0.001,0.000,-0.002,-0.010,0.094,1.009,0.512,5.094,-0.087
-0.000,-0.001,-0.002,-0.010,0.094,1.009,0.511,5.094,-0.087
0.001,-0.001,-0.001,-0.010,0.094,1.009,0.511,5.095,-0.088
0.002,0.000,-0.001,-0.010,0.094,1.009,0.512,5.096,-0.088
0.001,-0.001,0.001,-0.010,0.093,1.010,0.512,5.096,-0.088
0.002,-0.001,-0.001,-0.010,0.093,1.010,0.512,5.096,-0.089
