I0,I1,I2,I3,I4,I5,I6,I7,I8
0.001,-0.001,0.001,0.001,0.907,-0.372,6.984,111.782,-115.074
-0.000,-0.000,0.000,0.000,0.907,-0.372,6.975,111.785,-115.035
-0.000,-0.000,0.000,0.000,0.907,-0.372,6.982,111.781,-115.054
0.001,-0.001,-0.001,0.001,0.907,-0.371,6.974,111.772,-115.049
-0.001,-0.000,-0.001,0.000,0.906,-0.372,6.999,111.766,-115.056
-0.001,-0.000,-0.001,0.000,0.906,-0.372,7.013,111.764,-115.058
-0.000,-0.001,0.000,0.000,0.906,-0.372,7.029,111.760,-115.072
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.052,111.745,-115.190
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.086,111.738,-115.253
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.077,111.748,-115.224
-0.001,-0.001,0.001,-0.000,0.906,-0.372,7.089,111.747,-115.259
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.147,111.739,-115.258
0.001,0.001,0.000,0.000,0.907,-0.372,7.142,111.746,-115.161
0.001,-0.000,-0.001,0.000,0.906,-0.371,7.106,111.756,-115.080
0.001,-0.001,-0.001,0.000,0.906,-0.372,7.084,111.762,-115.100
-0.000,-0.000,0.001,0.001,0.906,-0.371,7.111,111.753,-115.180
0.001,-0.000,0.000,0.001,0.906,-0.371,7.125,111.745,-115.246
-0.000,-0.000,0.001,0.000,0.907,-0.372,7.062,111.751,-115.266
-0.001,0.001,0.000,0.000,0.906,-0.371,7.114,111.741,-115.294
-0.001,0.001,-0.001,0.000,0.906,-0.371,7.069,111.744,-115.310
-0.000,-0.000,-0.001,0.000,0.907,-0.371,7.001,111.751,-115.248
0.001,-0.000,0.000,0.000,0.907,-0.372,6.942,111.764,-115.167
-0.000,0.001,0.000,0.000,0.907,-0.372,6.950,111.765,-115.173
-0.000,-0.000,0.000,0.001,0.906,-0.372,7.009,111.754,-115.310
-0.001,0.001,0.000,0.000,0.906,-0.372,7.047,111.752,-115.275
0.001,-0.000,0.000,0.000,0.907,-0.371,7.164,111.732,-115.307
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.139,111.735,-115.286
-0.000,-0.001,0.000,0.001,0.907,-0.372,7.167,111.725,-115.358
-0.000,0.001,0.000,0.001,0.907,-0.372,7.170,111.721,-115.397
-0.000,-0.001,-0.001,0.000,0.907,-0.371,7.189,111.715,-115.444
0.001,-0.000,-0.001,0.000,0.907,-0.371,7.138,111.724,-115.393
-0.003,-0.000,-0.001,0.000,0.907,-0.371,7.033,111.747,-115.236
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.062,111.739,-115.261
-0.000,-0.000,0.000,0.000,0.906,-0.372,7.061,111.735,-115.370
-0.001,-0.000,0.000,0.001,0.907,-0.372,7.066,111.736,-115.374
-0.001,0.001,0.000,0.001,0.907,-0.372,7.112,111.728,-115.401
0.001,0.002,-0.001,0.000,0.907,-0.372,7.105,111.737,-115.339
-0.000,0.001,-0.001,0.000,0.906,-0.372,7.077,111.753,-115.224
0.002,-0.000,0.000,0.000,0.906,-0.372,7.083,111.755,-115.225
-0.000,-0.001,0.000,0.000,0.906,-0.372,7.085,111.748,-115.305
-0.000,0.002,-0.001,0.000,0.906,-0.372,7.080,111.745,-115.371
-0.000,-0.000,0.001,0.000,0.906,-0.372,7.112,111.741,-115.401
-0.000,-0.000,0.000,0.000,0.907,-0.371,7.088,111.744,-115.361
-0.000,-0.000,0.000,0.000,0.906,-0.372,7.003,111.765,-115.291
-0.001,-0.000,0.001,0.000,0.906,-0.372,6.974,111.769,-115.301
-0.003,-0.000,0.001,0.000,0.906,-0.372,6.930,111.772,-115.346
-0.000,0.001,0.000,-0.000,0.906,-0.371,6.958,111.769,-115.284
-0.000,0.001,-0.001,0.001,0.906,-0.371,7.033,111.753,-115.317
0.001,-0.000,0.000,0.001,0.906,-0.371,7.090,111.743,-115.330
-0.003,-0.000,0.001,0.001,0.907,-0.372,7.120,111.740,-115.308
-0.000,0.001,0.000,0.000,0.907,-0.371,7.107,111.737,-115.330
-0.000,-0.000,0.000,-0.000,0.906,-0.372,7.110,111.732,-115.360
-0.000,-0.001,0.000,-0.000,0.906,-0.372,7.144,111.730,-115.364
-0.001,-0.001,0.000,0.000,0.906,-0.371,7.136,111.732,-115.360
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.165,111.721,-115.453
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.112,111.728,-115.449
-0.003,-0.001,0.000,0.000,0.906,-0.372,7.051,111.745,-115.379
-0.001,-0.000,-0.001,0.000,0.906,-0.372,6.956,111.764,-115.373
-0.001,-0.000,0.000,0.000,0.907,-0.372,6.971,111.767,-115.340
-0.000,0.001,0.000,0.000,0.906,-0.371,6.997,111.755,-115.445
-0.000,0.001,-0.001,-0.000,0.907,-0.372,6.988,111.748,-115.541
0.001,0.001,0.001,-0.000,0.907,-0.372,7.040,111.732,-115.661
-0.001,0.001,0.000,0.000,0.908,-0.371,7.019,111.736,-115.582
-0.000,-0.001,0.000,0.000,0.906,-0.372,7.010,111.738,-115.557
-0.001,0.001,0.001,0.000,0.906,-0.372,7.006,111.742,-115.563
0.002,-0.000,0.000,0.001,0.907,-0.372,6.963,111.762,-115.452
-0.003,-0.000,0.001,0.000,0.906,-0.371,6.992,111.760,-115.428
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.013,111.756,-115.427
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.032,111.746,-115.436
-0.000,0.001,0.000,0.000,0.907,-0.371,7.057,111.740,-115.428
-0.000,0.001,0.000,-0.000,0.907,-0.371,7.023,111.742,-115.420
-0.001,-0.000,-0.001,-0.000,0.907,-0.371,7.046,111.738,-115.433
0.001,0.001,-0.001,0.000,0.907,-0.371,7.066,111.733,-115.431
0.001,-0.001,0.000,0.000,0.906,-0.372,7.096,111.730,-115.435
-0.000,-0.001,0.000,0.000,0.906,-0.372,7.056,111.747,-115.350
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.048,111.751,-115.314
-0.000,-0.000,0.000,0.000,0.906,-0.371,7.037,111.749,-115.351
0.001,0.001,0.000,0.000,0.906,-0.371,7.097,111.736,-115.399
-0.000,-0.000,0.000,-0.000,0.906,-0.371,7.056,111.746,-115.340
0.001,-0.001,-0.001,0.000,0.907,-0.372,7.135,111.730,-115.390
-0.001,-0.000,-0.001,0.000,0.907,-0.371,7.188,111.715,-115.467
-0.000,0.001,0.000,0.000,0.907,-0.371,7.153,111.715,-115.480
0.002,0.001,-0.001,0.000,0.906,-0.371,7.122,111.723,-115.433
-0.003,-0.000,-0.001,0.000,0.906,-0.371,7.108,111.726,-115.415
0.002,0.001,0.000,0.001,0.907,-0.371,7.065,111.730,-115.440
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.121,111.725,-115.415
-0.000,0.001,0.000,0.000,0.906,-0.371,7.096,111.735,-115.342
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.096,111.734,-115.353
-0.003,-0.003,0.000,0.000,0.906,-0.371,7.182,111.708,-115.533
0.002,-0.001,0.000,0.000,0.906,-0.371,7.171,111.713,-115.539
0.001,-0.000,-0.001,0.000,0.906,-0.371,7.133,111.727,-115.469
-0.000,-0.000,0.000,-0.001,0.907,-0.372,7.134,111.734,-115.431
0.001,-0.001,-0.001,0.000,0.907,-0.371,7.188,111.724,-115.479
-0.001,0.001,-0.001,0.000,0.907,-0.371,7.225,111.712,-115.539
-0.000,-0.001,-0.001,0.000,0.906,-0.371,7.167,111.727,-115.479
-0.000,0.001,-0.001,0.000,0.906,-0.371,7.130,111.729,-115.499
-0.000,0.001,-0.001,0.000,0.906,-0.371,7.064,111.739,-115.451
-0.000,-0.000,0.000,0.001,0.906,-0.372,7.013,111.750,-115.446
-0.000,-0.000,0.000,0.000,0.906,-0.371,7.045,111.749,-115.403
-0.000,-0.000,0.000,0.000,0.906,-0.372,7.024,111.759,-115.322
-0.001,-0.000,0.000,0.000,0.906,-0.372,6.987,111.775,-115.211
-0.000,-0.000,0.000,0.000,0.906,-0.372,7.049,111.761,-115.289
-0.001,0.001,-0.001,0.000,0.906,-0.371,7.040,111.762,-115.275
-0.000,0.001,0.001,0.000,0.906,-0.371,7.019,111.761,-115.274
-0.000,-0.003,0.000,0.000,0.907,-0.372,7.014,111.769,-115.225
-0.000,0.001,0.000,-0.000,0.906,-0.371,6.976,111.781,-115.134
0.001,-0.000,-0.001,-0.000,0.906,-0.371,6.914,111.791,-115.059
-0.004,-0.001,0.000,0.000,0.906,-0.371,6.866,111.795,-115.018
-0.001,0.001,-0.001,0.000,0.906,-0.371,6.897,111.782,-115.057
0.001,-0.001,0.000,0.000,0.906,-0.371,6.930,111.771,-115.118
-0.001,-0.000,0.000,0.000,0.906,-0.371,6.954,111.762,-115.173
-0.000,-0.000,0.000,0.000,0.906,-0.371,6.914,111.772,-115.094
0.001,-0.000,-0.001,0.000,0.906,-0.371,6.947,111.758,-115.203
-0.000,0.002,0.000,0.000,0.906,-0.372,6.929,111.766,-115.166
-0.000,-0.001,-0.001,0.001,0.906,-0.371,6.989,111.757,-115.174
-0.001,0.001,-0.001,0.001,0.906,-0.371,7.019,111.750,-115.176
-0.001,0.001,-0.001,0.000,0.907,-0.371,7.018,111.747,-115.176
-0.000,-0.000,-0.001,-0.000,0.907,-0.372,7.049,111.737,-115.293
-0.001,-0.000,0.001,-0.000,0.907,-0.372,7.082,111.738,-115.284
-0.000,-0.000,0.000,-0.000,0.907,-0.372,7.093,111.745,-115.226
0.001,-0.001,0.001,0.000,0.907,-0.372,7.116,111.737,-115.288
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.093,111.744,-115.261
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.104,111.743,-115.302
-0.000,-0.000,0.000,0.000,0.906,-0.371,7.073,111.742,-115.360
0.001,-0.001,-0.001,0.000,0.906,-0.372,7.036,111.750,-115.349
0.001,-0.001,0.000,0.000,0.906,-0.372,7.042,111.749,-115.428
-0.000,-0.001,0.000,-0.000,0.907,-0.371,7.054,111.745,-115.414
0.001,-0.001,0.000,0.000,0.906,-0.372,6.985,111.772,-115.256
0.001,-0.000,0.000,0.000,0.907,-0.372,6.976,111.776,-115.241
0.001,0.001,0.000,0.000,0.907,-0.372,6.971,111.778,-115.187
-0.000,-0.001,0.000,0.000,0.906,-0.371,6.982,111.771,-115.222
-0.000,-0.000,0.000,0.001,0.907,-0.371,6.904,111.785,-115.126
-0.000,0.001,0.000,0.001,0.907,-0.371,6.931,111.772,-115.161
0.002,-0.001,-0.001,0.000,0.907,-0.372,6.988,111.767,-115.185
-0.001,-0.001,0.000,0.000,0.906,-0.372,7.005,111.768,-115.167
-0.003,-0.000,-0.001,0.000,0.906,-0.372,7.031,111.764,-115.204
-0.000,-0.001,0.000,0.000,0.907,-0.371,7.032,111.748,-115.262
-0.000,-0.001,0.000,0.000,0.907,-0.371,7.002,111.748,-115.256
-0.000,-0.000,0.001,0.000,0.907,-0.371,6.970,111.748,-115.256
-0.000,-0.000,0.000,-0.000,0.907,-0.372,7.024,111.736,-115.389
-0.000,-0.000,-0.001,0.000,0.906,-0.372,7.091,111.725,-115.472
0.001,-0.000,0.001,0.000,0.906,-0.372,7.107,111.729,-115.433
-0.000,-0.000,0.000,0.000,0.907,-0.371,7.059,111.735,-115.414
0.001,-0.000,0.000,0.000,0.907,-0.372,7.007,111.745,-115.381
0.002,-0.000,-0.001,0.000,0.907,-0.372,7.079,111.734,-115.414
-0.000,0.002,0.001,0.000,0.906,-0.371,7.063,111.737,-115.386
-0.000,-0.000,0.000,0.000,0.906,-0.371,7.068,111.736,-115.364
0.001,-0.000,-0.001,0.000,0.906,-0.371,7.072,111.741,-115.292
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.059,111.741,-115.295
-0.000,0.001,-0.001,-0.000,0.906,-0.371,7.058,111.740,-115.332
0.001,0.001,0.000,0.000,0.906,-0.372,7.050,111.741,-115.354
-0.003,-0.000,0.001,0.000,0.906,-0.372,7.156,111.724,-115.406
-0.000,-0.001,0.001,0.000,0.907,-0.371,7.220,111.710,-115.470
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.164,111.718,-115.444
-0.001,-0.000,0.001,0.000,0.907,-0.371,7.146,111.719,-115.440
-0.003,0.003,0.001,0.000,0.907,-0.371,7.193,111.709,-115.469
-0.000,-0.000,0.001,0.000,0.907,-0.371,7.137,111.723,-115.392
-0.000,-0.000,0.000,0.000,0.907,-0.372,7.087,111.738,-115.331
0.002,-0.001,-0.001,0.000,0.907,-0.372,7.068,111.751,-115.256
-0.001,-0.000,0.001,0.001,0.906,-0.371,6.995,111.766,-115.137
0.002,-0.000,0.001,0.001,0.907,-0.372,7.050,111.757,-115.128
-0.000,0.001,0.000,0.001,0.907,-0.372,7.046,111.761,-115.109
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.036,111.759,-115.108
-0.001,0.001,0.000,-0.000,0.907,-0.371,7.009,111.767,-115.025
-0.000,-0.001,0.000,-0.000,0.907,-0.371,6.966,111.762,-115.088
-0.001,-0.000,-0.001,0.000,0.907,-0.371,7.011,111.750,-115.140
-0.000,-0.000,-0.001,0.000,0.907,-0.371,7.011,111.741,-115.238
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.108,111.720,-115.326
-0.001,-0.000,0.000,0.000,0.906,-0.372,7.141,111.719,-115.413
-0.001,-0.003,-0.002,-0.000,0.906,-0.372,7.115,111.732,-115.401
-0.000,0.001,0.001,-0.000,0.906,-0.372,7.079,111.744,-115.361
-0.000,-0.000,0.000,0.001,0.907,-0.372,7.008,111.754,-115.328
-0.001,-0.001,-0.001,0.000,0.907,-0.371,6.954,111.758,-115.327
-0.001,-0.000,-0.001,0.000,0.907,-0.371,6.895,111.767,-115.278
0.001,0.001,0.000,-0.000,0.906,-0.371,6.950,111.770,-115.185
-0.001,-0.000,0.001,0.001,0.908,-0.372,6.975,111.764,-115.174
-0.000,-0.000,0.001,-0.000,0.906,-0.370,7.032,111.748,-115.228
-0.000,-0.000,-0.002,-0.000,0.906,-0.370,7.099,111.726,-115.321
0.001,-0.001,0.000,0.000,0.906,-0.371,7.155,111.711,-115.404
-0.000,-0.000,-0.001,0.001,0.907,-0.372,7.128,111.718,-115.375
-0.000,0.001,-0.001,0.001,0.907,-0.372,7.131,111.719,-115.368
-0.000,-0.000,0.001,0.000,0.906,-0.372,7.134,111.725,-115.356
-0.001,-0.000,0.001,0.000,0.906,-0.372,7.101,111.733,-115.354
-0.000,-0.003,0.000,-0.000,0.906,-0.371,7.126,111.725,-115.418
0.001,-0.001,0.000,-0.000,0.906,-0.371,7.143,111.722,-115.427
-0.000,-0.001,-0.001,0.000,0.907,-0.372,7.155,111.727,-115.423
0.001,0.001,0.001,0.001,0.906,-0.372,7.170,111.735,-115.341
-0.001,0.001,0.000,0.001,0.906,-0.372,7.254,111.712,-115.487
-0.000,-0.001,0.000,0.001,0.906,-0.371,7.214,111.717,-115.453
-0.001,-0.004,0.000,0.000,0.906,-0.371,7.166,111.724,-115.445
-0.001,-0.000,-0.001,0.000,0.906,-0.371,7.145,111.730,-115.416
0.001,-0.000,0.000,0.000,0.906,-0.372,7.129,111.738,-115.358
-0.000,-0.000,-0.001,0.000,0.906,-0.372,7.198,111.725,-115.420
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.208,111.717,-115.468
-0.000,0.001,-0.001,-0.000,0.906,-0.372,7.151,111.740,-115.379
-0.001,-0.001,0.000,0.001,0.907,-0.371,7.111,111.748,-115.341
-0.000,-0.001,0.000,0.001,0.907,-0.371,7.110,111.741,-115.365
-0.001,0.001,0.000,0.001,0.907,-0.371,7.108,111.735,-115.413
0.001,-0.001,0.001,0.000,0.906,-0.371,7.092,111.738,-115.390
0.001,-0.001,-0.001,0.000,0.906,-0.371,7.152,111.725,-115.445
-0.001,-0.001,0.000,0.000,0.907,-0.371,7.055,111.742,-115.368
-0.000,-0.000,0.001,-0.000,0.906,-0.371,7.092,111.736,-115.385
0.001,-0.000,0.000,0.001,0.906,-0.371,7.019,111.749,-115.362
-0.001,-0.001,0.001,0.001,0.906,-0.371,6.925,111.761,-115.317
-0.000,-0.001,0.000,0.000,0.907,-0.372,6.877,111.771,-115.278
-0.000,0.001,0.000,0.000,0.907,-0.372,6.890,111.770,-115.268
-0.000,-0.001,0.000,0.000,0.907,-0.372,6.890,111.769,-115.263
-0.000,0.001,0.000,0.000,0.907,-0.371,6.845,111.785,-115.115
-0.000,0.001,0.001,0.000,0.907,-0.371,6.816,111.795,-115.005
-0.001,-0.001,0.000,0.000,0.907,-0.371,6.833,111.792,-114.958
-0.001,-0.000,-0.001,0.000,0.906,-0.372,6.896,111.777,-115.049
0.001,-0.000,0.001,-0.000,0.906,-0.373,6.818,111.795,-115.020
-0.001,-0.000,0.000,-0.000,0.907,-0.372,6.917,111.785,-115.092
-0.001,-0.000,0.000,-0.000,0.907,-0.372,6.966,111.774,-115.141
-0.001,-0.003,0.001,0.000,0.907,-0.372,6.942,111.780,-115.085
-0.000,-0.000,0.000,0.000,0.906,-0.372,6.993,111.766,-115.174
-0.000,-0.000,0.001,0.000,0.906,-0.372,7.033,111.763,-115.188
-0.000,-0.001,0.000,0.000,0.906,-0.372,7.029,111.770,-115.158
0.001,-0.000,0.000,0.000,0.907,-0.371,7.046,111.767,-115.125
-0.000,-0.000,0.000,0.000,0.907,-0.371,7.064,111.759,-115.089
-0.000,-0.000,0.000,0.000,0.906,-0.372,7.167,111.732,-115.216
-0.000,-0.000,0.000,0.000,0.907,-0.371,7.108,111.739,-115.237
-0.003,0.001,0.000,0.000,0.907,-0.371,7.076,111.743,-115.218
-0.000,-0.000,0.001,0.001,0.907,-0.372,7.100,111.734,-115.289
-0.003,-0.003,0.000,0.000,0.907,-0.371,7.132,111.719,-115.378
-0.000,-0.001,0.001,0.000,0.907,-0.371,7.138,111.710,-115.433
0.001,-0.000,0.000,-0.000,0.907,-0.371,7.061,111.718,-115.421
-0.000,-0.001,0.000,0.000,0.906,-0.372,6.952,111.747,-115.256
0.002,-0.000,0.000,0.000,0.906,-0.372,7.004,111.740,-115.318
-0.000,-0.001,0.001,0.000,0.906,-0.371,7.029,111.735,-115.350
-0.001,-0.000,0.000,-0.000,0.907,-0.371,7.064,111.727,-115.388
0.001,-0.001,-0.001,0.001,0.906,-0.371,7.073,111.723,-115.422
0.001,-0.000,-0.001,0.001,0.906,-0.371,7.066,111.721,-115.486
-0.000,-0.000,0.000,0.000,0.906,-0.371,7.066,111.723,-115.511
-0.000,-0.000,0.000,0.000,0.907,-0.371,7.038,111.726,-115.531
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.037,111.724,-115.574
0.002,0.001,0.000,0.000,0.907,-0.371,7.018,111.726,-115.600
0.002,-0.001,0.000,-0.000,0.906,-0.372,7.017,111.731,-115.580
0.001,-0.000,0.000,-0.000,0.906,-0.372,7.145,111.712,-115.677
0.001,-0.000,0.000,-0.000,0.906,-0.372,7.202,111.710,-115.682
0.001,-0.001,0.000,-0.000,0.906,-0.371,7.136,111.722,-115.655
-0.001,-0.000,-0.002,0.000,0.907,-0.371,7.129,111.723,-115.622
-0.000,-0.001,0.000,0.000,0.907,-0.371,7.084,111.734,-115.511
-0.001,0.002,0.001,0.000,0.906,-0.372,7.101,111.737,-115.467
-0.001,-0.000,-0.001,0.000,0.906,-0.372,7.056,111.750,-115.395
-0.000,-0.000,0.000,0.000,0.906,-0.372,7.050,111.754,-115.374
-0.000,-0.000,-0.001,-0.000,0.906,-0.371,7.016,111.762,-115.345
0.001,-0.000,-0.001,-0.000,0.906,-0.371,6.986,111.773,-115.270
-0.001,-0.000,-0.001,0.000,0.907,-0.371,7.016,111.756,-115.376
-0.001,0.001,0.000,0.001,0.906,-0.371,7.097,111.730,-115.540
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.054,111.737,-115.497
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.030,111.734,-115.529
-0.003,0.001,0.000,0.001,0.907,-0.371,6.968,111.745,-115.467
0.002,-0.000,-0.001,0.000,0.907,-0.372,6.945,111.754,-115.393
-0.000,-0.000,0.000,0.000,0.907,-0.372,7.028,111.744,-115.376
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.064,111.743,-115.328
-0.001,-0.000,-0.001,-0.000,0.905,-0.372,7.123,111.739,-115.318
0.001,-0.001,-0.001,-0.000,0.905,-0.372,7.133,111.745,-115.279
-0.000,-0.000,0.000,0.001,0.906,-0.372,7.136,111.747,-115.303
0.001,-0.000,0.000,0.000,0.906,-0.371,7.151,111.741,-115.358
0.001,0.001,0.001,0.000,0.907,-0.371,7.073,111.748,-115.351
0.001,-0.000,-0.001,0.000,0.907,-0.371,7.050,111.749,-115.324
-0.003,0.001,0.000,0.000,0.906,-0.371,7.062,111.736,-115.430
0.001,0.001,-0.001,0.000,0.907,-0.372,7.069,111.739,-115.389
-0.000,-0.003,-0.002,0.000,0.907,-0.372,7.102,111.736,-115.383
-0.000,-0.001,0.000,0.000,0.907,-0.371,7.126,111.730,-115.377
-0.000,-0.000,0.000,0.000,0.907,-0.372,7.121,111.730,-115.367
-0.000,-0.001,0.000,0.000,0.907,-0.372,7.103,111.732,-115.363
-0.001,-0.000,0.000,0.000,0.907,-0.371,7.069,111.733,-115.309
0.001,0.001,0.000,-0.001,0.906,-0.371,7.083,111.732,-115.309
-0.000,-0.003,0.001,0.000,0.906,-0.372,7.060,111.737,-115.322
-0.000,-0.000,0.001,0.000,0.906,-0.372,7.050,111.743,-115.317
-0.003,-0.000,0.000,-0.000,0.906,-0.371,7.018,111.753,-115.252
-0.001,-0.000,0.001,0.000,0.906,-0.371,7.017,111.752,-115.262
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.046,111.748,-115.259
-0.001,-0.001,-0.001,0.000,0.906,-0.371,7.082,111.739,-115.299
-0.001,-0.000,0.000,0.000,0.906,-0.371,7.135,111.724,-115.362
0.001,-0.000,0.000,0.000,0.907,-0.372,7.153,111.720,-115.394
0.001,0.002,0.000,0.000,0.907,-0.372,7.129,111.727,-115.412
-0.001,-0.000,0.000,-0.000,0.907,-0.372,7.165,111.721,-115.466
0.001,-0.001,-0.001,-0.000,0.907,-0.372,7.190,111.710,-115.586
-0.001,-0.000,0.000,0.000,0.907,-0.372,7.197,111.719,-115.571
0.001,0.002,-0.001,0.000,0.906,-0.371,7.194,111.729,-115.491
0.002,-0.000,0.001,0.000,0.906,-0.371,7.189,111.729,-115.450
-0.000,-0.001,0.000,0.001,0.907,-0.371,7.191,111.723,-115.432
-0.000,-0.001,-0.001,0.001,0.906,-0.371,7.179,111.725,-115.382
-0.000,-0.001,0.000,0.001,0.906,-0.371,7.224,111.713,-115.441
0.001,-0.000,0.000,0.000,0.906,-0.372,7.241,111.720,-115.441
-0.001,-0.001,0.000,0.000,0.906,-0.372,7.315,111.705,-115.559
-0.001,-0.000,0.001,0.000,0.906,-0.372,7.296,111.713,-115.544
-0.001,-0.001,0.000,0.000,0.906,-0.372,7.314,111.713,-115.548
-0.000,-0.000,0.001,0.000,0.906,-0.372,7.311,111.721,-115.451
-0.000,-0.000,0.000,-0.000,0.906,-0.371,7.360,111.715,-115.402
-0.001,-0.001,0.001,-0.000,0.906,-0.371,7.385,111.702,-115.454
-0.000,-0.001,0.000,0.000,0.907,-0.371,7.297,111.718,-115.377
-0.001,-0.000,-0.001,0.000,0.907,-0.372,7.204,111.739,-115.260
0.002,-0.000,0.000,0.000,0.907,-0.372,7.138,111.754,-115.183
0.001,0.001,0.000,0.000,0.907,-0.372,7.040,111.768,-115.111
-0.001,-0.001,0.001,0.000,0.906,-0.372,7.003,111.774,-115.085
0.002,-0.000,0.000,0.000,0.906,-0.371,7.024,111.763,-115.145
0.001,0.001,0.001,0.000,0.906,-0.371,6.931,111.776,-115.065
-0.003,-0.000,0.001,0.000,0.907,-0.372,6.967,111.769,-115.062
-0.000,-0.000,0.000,0.000,0.907,-0.372,6.967,111.762,-115.127
-0.000,-0.000,-0.001,0.000,0.906,-0.371,6.990,111.750,-115.183
-0.000,0.001,-0.001,0.000,0.907,-0.372,6.989,111.749,-115.196
-0.000,-0.001,0.001,0.000,0.907,-0.372,7.009,111.747,-115.225
-0.000,0.001,-0.001,0.001,0.907,-0.372,6.937,111.766,-115.223
-0.003,0.002,0.000,0.000,0.906,-0.372,6.912,111.773,-115.221
-0.000,-0.000,0.000,0.000,0.907,-0.372,6.856,111.779,-115.250
-0.001,-0.000,0.000,0.000,0.907,-0.372,6.892,111.776,-115.230
0.002,-0.000,-0.001,-0.000,0.907,-0.371,6.902,111.777,-115.150
-0.001,-0.000,-0.001,0.000,0.906,-0.372,6.909,111.779,-115.087
0.001,-0.000,0.000,0.000,0.906,-0.372,6.894,111.784,-115.059
-0.000,-0.001,0.000,-0.000,0.907,-0.371,6.920,111.776,-115.070
-0.001,-0.000,0.000,0.000,0.907,-0.371,6.933,111.770,-115.087
-0.000,-0.001,0.000,0.000,0.907,-0.371,6.998,111.748,-115.233
0.001,-0.000,-0.001,0.000,0.906,-0.372,7.036,111.741,-115.431
-0.000,-0.000,0.000,0.000,0.907,-0.371,7.089,111.729,-115.468
-0.000,-0.001,0.001,0.001,0.906,-0.372,7.145,111.719,-115.497
-0.000,0.001,0.001,0.001,0.906,-0.372,7.158,111.721,-115.485
-0.001,-0.001,0.000,0.000,0.907,-0.372,7.160,111.716,-115.585
0.001,-0.000,-0.002,0.000,0.907,-0.371,7.123,111.722,-115.569
0.001,0.002,-0.001,0.000,0.907,-0.371,7.022,111.746,-115.412
-0.000,-0.001,0.000,0.000,0.907,-0.372,6.973,111.765,-115.289
-0.000,0.001,0.000,0.000,0.906,-0.372,6.929,111.781,-115.180
-0.001,0.001,-0.001,0.000,0.907,-0.371,6.865,111.794,-115.081
-0.000,-0.000,0.000,0.000,0.907,-0.371,6.830,111.792,-115.101
-0.001,-0.000,0.000,0.000,0.907,-0.372,6.846,111.788,-115.092
-0.000,-0.000,0.000,0.000,0.907,-0.372,6.964,111.764,-115.162
0.001,-0.001,-0.001,0.000,0.907,-0.372,6.949,111.763,-115.211
-0.003,0.001,0.000,0.000,0.906,-0.371,7.009,111.750,-115.278
-0.001,-0.000,-0.001,0.000,0.906,-0.371,6.997,111.757,-115.204
-0.000,-0.001,-0.002,0.000,0.906,-0.372,7.019,111.752,-115.249
-0.000,0.001,0.001,0.000,0.907,-0.371,7.045,111.744,-115.301
-0.000,-0.001,0.001,0.000,0.907,-0.371,7.093,111.733,-115.325
0.001,-0.000,-0.001,0.000,0.907,-0.371,7.144,111.722,-115.360
-0.003,0.001,0.000,0.000,0.907,-0.372,7.188,111.717,-115.383
0.002,-0.001,0.001,0.000,0.907,-0.371,7.143,111.723,-115.351
0.001,-0.000,-0.001,0.000,0.907,-0.371,7.088,111.729,-115.287
-0.000,-0.000,0.000,0.000,0.907,-0.372,7.048,111.740,-115.248
-0.000,-0.000,0.000,0.000,0.906,-0.371,7.053,111.731,-115.367
-0.000,-0.001,0.000,0.000,0.906,-0.371,7.071,111.728,-115.381
-0.000,-0.000,0.001,-0.000,0.907,-0.372,7.049,111.733,-115.411
-0.001,-0.000,0.000,-0.000,0.906,-0.371,7.036,111.737,-115.415
-0.000,0.001,-0.001,0.000,0.906,-0.371,7.046,111.731,-115.495
0.001,-0.000,-0.001,0.000,0.906,-0.371,7.071,111.731,-115.466
-0.001,-0.001,0.000,0.000,0.907,-0.371,7.099,111.725,-115.490
-0.004,0.001,0.000,0.000,0.906,-0.371,7.083,111.725,-115.538
0.001,0.001,0.001,0.000,0.906,-0.371,7.190,111.709,-115.593
